web_1    | 2022-02-28T01:59:58.314932970Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:00:42.619488735Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:42.619492398Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619495750Z [info] Sent 204 in 539µs
web_1    | 2022-02-28T02:00:42.619506267Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619509671Z [info] Sent 204 in 312µs
web_1    | 2022-02-28T02:00:42.619513087Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:42.619516399Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619519748Z [info] Sent 204 in 251µs
web_1    | 2022-02-28T02:00:42.619523044Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619526369Z [info] Sent 204 in 246µs
web_1    | 2022-02-28T02:00:42.619529667Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619533014Z [info] Sent 204 in 279µs
web_1    | 2022-02-28T02:00:42.619536301Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619539658Z [info] Sent 204 in 203µs
web_1    | 2022-02-28T02:00:42.619542956Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619546272Z [info] Sent 204 in 254µs
web_1    | 2022-02-28T02:00:42.619549659Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619552990Z [info] Sent 204 in 176µs
web_1    | 2022-02-28T02:00:42.619556313Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:42.619559664Z [info] Sent 204 in 280µs
web_1    | 2022-02-28T02:00:45.511544151Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:45.950311043Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109813546Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109823337Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109827483Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109831431Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109835481Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109839389Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.109843319Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.114968919Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.114980349Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.114984634Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.114988724Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.115004869Z [info] Sent 204 in 27ms
web_1    | 2022-02-28T02:00:46.115008587Z [info] Sent 204 in 28ms
web_1    | 2022-02-28T02:00:46.115012074Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:46.115015472Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:00:46.115018970Z [info] Publishing in MyScrobblesBot.Events.TelegramMessage
web_1    | 2022-02-28T02:00:46.115022608Z [info] Message enqueued for later processing
web_1    | 2022-02-28T02:00:46.115031515Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115034906Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115041295Z [info] Elixir.MyScrobblesBot.Telegram.Consumers.MessageHandler handling message
web_1    | 2022-02-28T02:00:46.115045021Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115048792Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115052258Z [info] Processing message "153975" with handler MyScrobblesBot.Telegram.Handlers.CommandHandler
web_1    | 2022-02-28T02:00:46.115056003Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115059568Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.115062961Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115066316Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115069698Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:00:46.115073107Z [info] Sent 204 in 633µs
web_1    | 2022-02-28T02:00:46.160416439Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.160423490Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.160427344Z [info] Sent 204 in 277µs
web_1    | 2022-02-28T02:00:46.160431077Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:00:46.160434592Z [error] Failed handling telegram webhook with false, answering 204
web_1    | 2022-02-28T02:00:46.160438340Z [info] Sent 204 in 487ms
web_1    | 2022-02-28T02:00:46.160441779Z [info] Sent 204 in 396µs
web_1    | 2022-02-28T02:00:46.160445136Z [info] Sent 204 in 421µs
web_1    | 2022-02-28T02:01:10.344716077Z %MyScrobblesBot.Telegram.Message{
web_1    | 2022-02-28T02:01:10.452308413Z   chat_id: "-1001250634469",
web_1    | 2022-02-28T02:01:10.452343232Z   chat_type: "supergroup",
web_1    | 2022-02-28T02:01:10.452348498Z   from: %MyScrobblesBot.Telegram.Message.From{
web_1    | 2022-02-28T02:01:10.452352876Z     first_name: "breno",
web_1    | 2022-02-28T02:01:10.452357035Z     id: nil,
web_1    | 2022-02-28T02:01:10.452360970Z     language_code: "pt-br",
web_1    | 2022-02-28T02:01:10.452365148Z     telegram_id: "1834680042",
web_1    | 2022-02-28T02:01:10.452369436Z     username: "estrelasaoredordaminhacicatriz"
web_1    | 2022-02-28T02:01:10.452379934Z   },
web_1    | 2022-02-28T02:01:10.452383807Z   id: nil,
web_1    | 2022-02-28T02:01:10.452390440Z   message_id: "153975",
web_1    | 2022-02-28T02:01:10.452394481Z   reply_to_message: nil,
web_1    | 2022-02-28T02:01:10.452398499Z   text: "/lt"
web_1    | 2022-02-28T02:01:10.452402549Z }
web_1    | 2022-02-28T02:01:11.532418128Z [debug] QUERY OK source="users" db=848.0ms queue=0.8ms idle=1260.6ms
web_1    | 2022-02-28T02:01:11.632847989Z SELECT u0."id", u0."is_premium?", u0."last_fm_username", u0."telegram_id", u0."inserted_at", u0."updated_at" FROM "users" AS u0 WHERE (u0."telegram_id" = $1) ["1834680042"]
web_1    | 2022-02-28T02:01:12.231394952Z [debug] QUERY OK source="user_confs" db=134.5ms queue=894.4ms idle=0.0ms
web_1    | 2022-02-28T02:01:12.275515373Z SELECT u0."id", u0."ban_expiration", u0."banned?", u0."conf_language", u0."language", u0."continent", u0."country", u0."email", u0."private?", u0."share_username?", u0."show_as_premium?", u0."show_premium?", u0."registered?", u0."telegram_id", u0."heart", u0."user_id", u0."inserted_at", u0."updated_at", u0."user_id" FROM "user_confs" AS u0 WHERE (u0."user_id" = $1) [<<116, 38, 41, 62, 227, 228, 78, 20, 139, 221, 187, 158, 166, 130, 89, 212>>]
web_1    | 2022-02-28T02:01:12.291000082Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.291007800Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.291011657Z [info] Sent 204 in 606µs
web_1    | 2022-02-28T02:01:12.302560502Z [info] Sent 204 in 11ms
web_1    | 2022-02-28T02:01:12.302569397Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302574145Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302579719Z [info] Sent 204 in 589µs
web_1    | 2022-02-28T02:01:12.302585926Z [info] Sent 204 in 528µs
web_1    | 2022-02-28T02:01:12.302589632Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302593196Z [info] Publishing in MyScrobblesBot.Events.TelegramMessage
web_1    | 2022-02-28T02:01:12.302596862Z [info] Message enqueued for later processing
web_1    | 2022-02-28T02:01:12.302600431Z [info] Sent 204 in 406µs
web_1    | 2022-02-28T02:01:12.302604293Z [info] Elixir.MyScrobblesBot.Telegram.Consumers.MessageHandler handling message
web_1    | 2022-02-28T02:01:12.302608161Z [info] Processing message "1198121" with handler MyScrobblesBot.Telegram.Handlers.CommandHandler
web_1    | 2022-02-28T02:01:12.302611998Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302615365Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302618697Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302622174Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302625489Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302628964Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302632309Z [info] POST /myscrobblesbot/webhooks
web_1    | 2022-02-28T02:01:12.302639434Z [info] Sent 204 in 1ms
web_1    | 2022-02-28T02:01:12.302642834Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:01:12.302646173Z [info] Sent 204 in 2ms
web_1    | 2022-02-28T02:01:12.302649461Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:01:12.302652809Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:01:12.302661667Z [info] Sent 204 in 3ms
web_1    | 2022-02-28T02:01:12.302665008Z [info] Sent 204 in 4ms
web_1    | 2022-02-28T02:01:12.698697192Z {:ok,
web_1    | 2022-02-28T02:01:12.749009264Z  %{
web_1    | 2022-02-28T02:01:12.749019030Z    chat_id: -1001250634469,
web_1    | 2022-02-28T02:01:12.749023341Z    parse_mode: "HTML",
web_1    | 2022-02-28T02:01:12.749028882Z    text: "<b>breno</b> is listening for the <b>2nd</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"
web_1    | 2022-02-28T02:01:12.749038607Z  }}
web_1    | 2022-02-28T02:01:13.563919164Z [info] POST https://api.telegram.org/bot1993314727:AAHkFDgqq-NWCOW04DlnD1sZ78iRGgoig9w/sendMessage -> 200 (651.268 ms)
web_1    | 2022-02-28T02:01:13.594117877Z [debug] 
web_1    | 2022-02-28T02:01:13.594133189Z >>> REQUEST >>>
web_1    | 2022-02-28T02:01:13.594138517Z (no query)
web_1    | 2022-02-28T02:01:13.594142211Z content-type: application/json
web_1    | 2022-02-28T02:01:13.594145907Z 
web_1    | 2022-02-28T02:01:13.594149662Z {"chat_id":-1001250634469,"parse_mode":"HTML","text":"<b>breno</b> is listening for the <b>2nd</b> time to:\n\n<a href=\"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg\">🎶</a> <b>Somebody</b>\n💿 Justice\n👥 Justin Bieber\n"}
web_1    | 2022-02-28T02:01:13.594157736Z 
web_1    | 2022-02-28T02:01:13.594161105Z <<< RESPONSE <<<
web_1    | 2022-02-28T02:01:13.594164797Z connection: keep-alive
web_1    | 2022-02-28T02:01:13.594168264Z date: Mon, 28 Feb 2022 02:01:13 GMT
web_1    | 2022-02-28T02:01:13.594171665Z server: nginx/1.18.0
web_1    | 2022-02-28T02:01:13.594175048Z content-length: 669
web_1    | 2022-02-28T02:01:13.594178335Z content-type: application/json
web_1    | 2022-02-28T02:01:13.594181767Z strict-transport-security: max-age=31536000; includeSubDomains; preload
web_1    | 2022-02-28T02:01:13.594185228Z access-control-allow-origin: *
web_1    | 2022-02-28T02:01:13.594188664Z access-control-allow-methods: GET, POST, OPTIONS
web_1    | 2022-02-28T02:01:13.594192074Z access-control-expose-headers: Content-Length,Content-Type,Date,Server,Connection
web_1    | 2022-02-28T02:01:13.594195546Z 
web_1    | 2022-02-28T02:01:13.594199134Z {"ok":true,"result":{"message_id":154200,"from":{"id":1993314727,"is_bot":true,"first_name":"My Scrobbles bot","username":"MyScrobblesbot"},"chat":{"id":-1001250634469,"title":"P\u0280\u1d07\u1d0d\u026a\u1d1c\u1d0d P\u1d00ss \u00a1! - Chat","type":"supergroup"},"date":1646013673,"text":"breno is listening for the 2nd time to:\n\n\ud83c\udfb6 Somebody\n\ud83d\udcbf Justice\n\ud83d\udc65 Justin Bieber","entities":[{"offset":0,"length":5,"type":"bold"},{"offset":27,"length":3,"type":"bold"},{"offset":41,"length":2,"type":"text_link","url":"https://lastfm.freetls.fastly.net/i/u/300x300/7a3d813e3e2ac451f52d45297c8c5017.jpg"},{"offset":44,"length":8,"type":"bold"}]}}
web_1    | 2022-02-28T02:01:15.490324190Z %MyScrobblesBot.Telegram.Message{
web_1    | 2022-02-28T02:01:15.722850776Z   chat_id: "-1001204515099",
web_1    | 2022-02-28T02:01:15.722877447Z   chat_type: "supergroup",
web_1    | 2022-02-28T02:01:15.722881815Z   from: %MyScrobblesBot.Telegram.Message.From{
web_1    | 2022-02-28T02:01:15.722885667Z     first_name: "anaa 😼",
web_1    | 2022-02-28T02:01:15.722890471Z     id: nil,
web_1    | 2022-02-28T02:01:15.722893991Z     language_code: "pt-br",
web_1    | 2022-02-28T02:01:15.722897505Z     telegram_id: "1686181719",
web_1    | 2022-02-28T02:01:15.722901059Z     username: "candwpop"
web_1    | 2022-02-28T02:01:15.722904542Z   },
web_1    | 2022-02-28T02:01:15.722907963Z   id: nil,
web_1    | 2022-02-28T02:01:15.722911317Z   message_id: "1198121",
web_1    | 2022-02-28T02:01:15.722914857Z   reply_to_message: nil,
web_1    | 2022-02-28T02:01:15.722918319Z   text: "/artist"
web_1    | 2022-02-28T02:01:15.722921807Z }
web_1    | 2022-02-28T02:01:22.838288502Z [error] Could not create schema migrations table. This error usually happens due to the following:
web_1    | 2022-02-28T02:01:23.074621116Z 
web_1    | 2022-02-28T02:01:23.074670250Z   * The database does not exist
web_1    | 2022-02-28T02:01:23.074682714Z   * The "schema_migrations" table, which Ecto uses for managing
web_1    | 2022-02-28T02:01:23.074687472Z     migrations, was defined by another library
web_1    | 2022-02-28T02:01:23.074691687Z   * There is a deadlock while migrating (such as using concurrent
web_1    | 2022-02-28T02:01:23.074695970Z     indexes with a migration_lock)
web_1    | 2022-02-28T02:01:23.074719277Z 
web_1    | 2022-02-28T02:01:23.103541136Z To fix the first issue, run "mix ecto.create".
web_1    | 2022-02-28T02:01:23.103565977Z 
web_1    | 2022-02-28T02:01:23.103574360Z To address the second, you can run "mix ecto.drop" followed by
web_1    | 2022-02-28T02:01:23.103583178Z "mix ecto.create". Alternatively you may configure Ecto to use
web_1    | 2022-02-28T02:01:23.103597268Z another table and/or repository for managing migrations:
web_1    | 2022-02-28T02:01:23.103609471Z 
web_1    | 2022-02-28T02:01:23.103619918Z     config :my_scrobbles_bot, MyScrobblesBot.Repo,
web_1    | 2022-02-28T02:01:23.103627896Z       migration_source: "some_other_table_for_schema_migrations",
web_1    | 2022-02-28T02:01:23.103635202Z       migration_repo: AnotherRepoForSchemaMigrations
web_1    | 2022-02-28T02:01:23.103642535Z 
web_1    | 2022-02-28T02:01:23.103650159Z The full error report is shown below.
web_1    | 2022-02-28T02:01:23.103657702Z 
web_1    | 2022-02-28T02:01:23.103664964Z [error] Could not create schema migrations table. This error usually happens due to the following:
web_1    | 2022-02-28T02:01:23.103672497Z 
web_1    | 2022-02-28T02:01:23.103679438Z   * The database does not exist
web_1    | 2022-02-28T02:01:23.103687212Z   * The "schema_migrations" table, which Ecto uses for managing
web_1    | 2022-02-28T02:01:23.103694819Z     migrations, was defined by another library
web_1    | 2022-02-28T02:01:23.103728268Z   * There is a deadlock while migrating (such as using concurrent
web_1    | 2022-02-28T02:01:23.103733368Z     indexes with a migration_lock)
web_1    | 2022-02-28T02:01:23.103737255Z 
web_1    | 2022-02-28T02:01:23.103741055Z To fix the first issue, run "mix ecto.create".
web_1    | 2022-02-28T02:01:23.103744918Z 
web_1    | 2022-02-28T02:01:23.103748681Z To address the second, you can run "mix ecto.drop" followed by
web_1    | 2022-02-28T02:01:23.103752780Z "mix ecto.create". Alternatively you may configure Ecto to use
web_1    | 2022-02-28T02:01:23.103756983Z another table and/or repository for managing migrations:
web_1    | 2022-02-28T02:01:23.103760820Z 
web_1    | 2022-02-28T02:01:23.103764612Z     config :my_scrobbles_bot, MyScrobblesBot.Repo,
web_1    | 2022-02-28T02:01:23.103768876Z       migration_source: "some_other_table_for_schema_migrations",
web_1    | 2022-02-28T02:01:23.103772864Z       migration_repo: AnotherRepoForSchemaMigrations
web_1    | 2022-02-28T02:01:23.103776651Z 
